Mar 2016,30,Something changed......,We have been coming to this resort for 4 year but over the last two years the quality has gone down especially in relation the food served. It is like something is missing the the something that gave it the hotel the 4+ . Overall the service is High and the rooms are great.Hope that the food Will change to the better again
Feb 2016,50,Counting down the days,"We are counting down the days....Within a few week it will be our seventh visit to this very nice hotel, which our kids almost see as their second home. Lac Salin has an excellent location at the end of the village but right on the slopes. The rooms are large and well-equipped. The ski hire in the hotel is convenient and gives an excellent service. Friendly service and kind staff. The manager is always making sure everything is running smoothly. Great bar and restaurant with friendly and attentive customer service especially from manager Ignazio, waiter Danieli and bartender Alessio."
Feb 2016,40,Nice Hotel in beautiful Livigno,"This hotel is very nice and cosy. The service and the hospitality of the staff is impecular. It is located in the upper part of livigno so you can walk down the main road and do all the shops, bars and restaurants. Their spa and the massages are very good as well"
Feb 2016,50,Excellent hotel in good ski resort,"Loved this hotel. The staff are excellent. Lovely welcome on arrival, early check in to accommodate our wish for half day skiing.  Restaurant staff as mentioned all lovely, helpful & attentive. Also housekeeping; came around in the evening to change towels & turn down beds as well as during the morning. Spa pool is very much that not a swimming pool which is why I guess they discourage young children. Always lovely quiet place with great atmosphere to relax in after your swim. Food: so much choice morning & evening & all really tasty - hats off to the chef! If I were to mention any negatives, & they really are v small, bath towels could do with being bigger (& a bit fluffier!) & the bar in the evening could have been designed to be warmer & more welcoming.  We found it chilly & not very well used.  But those are minor observations, I will definitely be coming back to the hotel.  Livingo suffered from a lack of snow, mainly off piste, but the snow was still good on piste even on the very warm days (8 degrees skiing in January?? Come on!) didn't turn to slush as in other resorts.  Good skiing on both mountains, easy to use the buses to get to & from the other side of the resort.Flew into Innsbruck, @ 2/3 hours from there. But worth the journey."
Jan 2016,50,Amazing service and first class ski gear rental,"We had a lovely stay, the staff were always helpful and very polite. We paid for half board and the breakfast and supper options were varied, interesting and definitely worth it. The included spa options (sauna, pool, steam room etc.) were a daily post ski indulgence. I would like to mention the ski gear rental especially. The man in charge was friendly, helpful and the costs (with on the spot discounts) were cheaper than any of the prebooked gear rentals I could find. I broke a ski pole which he replaced free of charge and he swapped out boots for those of us who needed it until we were all happy.What a great stay. A bit rough with the unexpected Rand/Euro exchange free fall but still worth it.The hotel allows 30 days pre booking date 100% refund so if you book and feel the price is currently fair, pay in full to avoid later disappointment. You can always cancel later."
Jan 2016,50,Beautiful Hotel with everything you could ask for.,"Large room with every ammenity possible,great views of the mountains and the village. The staff were friendly and always very helpful. The meals were sumptuous and generous with extraordinary spreads for both breakfast and evening meals.Ski hire was available within the hotel itself , making it easy and convenient"
Jan 2016,50,Excellent choice for a winter break,"Visited in January, two of us and an 8-year old kid. Modern, spacious room, with a small balcony overlooking the slopes. Large bathroom. A king-sized bed, and a sofa for the kid. Heaters are large to dry your clothes. TV -- smallish. The only minus about the room is that there is a glass door in the bathroom into the sleeping area and you can see through it (or if the light is on, it may bother you). No coffee machine or tea kettle.Very good breakfasts -- all the usual basic things you might want. A bottle of wine is available in the mornings for those craving.Dinners -- very good, service is attentive, wine list -- extensive. 2-3 menu options every day. There is also a gourmet restaurant -- excellent service and slightly better food for a 15+euro per person.Hotel staff go out of their way to please you, service is excellent.Wifi is free, but is slow.The swimming pool is large and has an adjacent jacuzzi. There are several saunas -- finnish, steam and herbal, showers and ice room. Only minus -- they don't allow kids younger than 14 (for unclear reasons) -- but if you are careful, you can sneak your kid in.The hotel has its own ski rental/storage and is located 50 meters away from the lifts to the slopes and a ski passes shop.It takes about 4 hours to get to the hotel by taxi from Milan (at 450 euros) or you can take a taxi to Tirano (1.5 hours and 110 euros) and then 2.5 hours by train to Milan.Livigno is a large village with lots of shops to walk about in the evenings. Lots of sports shops, there are several apre-ski bars in the central area. The central area is much livelier than the part where Lac Salin stands (but it takes 15 minutes walk to get to the center or about 5 min by taxi -- 10 euros on average)."
Dec 2015,50,Excellent,Best holiday of my life. Most excellent and friendly service. Family friendly. The heated pool after a hard day of skiing is perfect for the sore body. Thanks to the staff for making our holiday a pleasurable one. Thanks to Nicola for his patience on the slopes. He is the best instructor out there.
Sep 2015,50,Stuck in the snow on two wheels,"Was on my way to the stelvio pass on my motorbike after getting over the swiss Furka & Julier pass,  and the Bernina pass over to Italy, decided to stay in Livigno as the weather was bad, it got worst when I saw the snow in the morning, no go on two wheels, so extended my stay at the Lac Salin, after all Euro 94 incl diner & Breaky in a 4 stars hotel isn't a bad deal at all, the place breathes luxury, comfort & warmth with all amenities, lockup garage ect .... I recommend the top 3rd floor for quietness, the floor between 2nd & first, 3rd & second are of a wood type and you can hear people above if they are noisy or of the heavy steps type, I had a family with kids above me and had to ask to change to a higher room ......haven't tried the wellness & spa yet but will for sure, apart from that its faultless, service, amenities, food ect ..... they seem to be cheaper at the reception than on the web though .... just hoping for the snow to stop so I can get going on my two wheels again  ...."
Sep 2015,50,Anniversary ,"LAC SALIN Spa. Always OVER the Top. Kindness is the word to use for all the Staff,I really say for all the staff. Restaurants inside the Hotel very good. Very Clean Hotel. I am sure One of the BEST. From there you can reach easily the city centre and by cable car you can go ( must go) to Carosello 3000 near the beautiful Lac Salin little lake up there. Do not miss this experience. max."
Aug 2015,50,passion to please the guests !,"We were in Lac Salin for 8 days and from the beginning to the end the whole staff (in special Sergey in resto, Allessio in the bar and Mr Giacomelli in general) are always listening to their guests and if any small remark or question to try to solve very quickly !! But also the whole staff from welcome till the end is very helpfull.The room was very nice and spacious and clean. The restaurant serves various and very good food (special the antipasta buffet & dessert buffet). Extensive winelist at good prices. The hotel is situated at the end of the village, so you have a very nice view on the Forcola side. we recommend this hotel and we will for sure go back (it seems the ski area is nice !)"
Jul 2015,50,Livigno....not just a ski resort!!,"Just back from a memorable holiday in the Lac Salin Resort in Livigno. What a hotel!! The welcome, style, friendliness, ambiance was excellent. The restaurant and its food were out of this world. Wonderfully managed by Ignazio, his catering team produce meals of the highest quality and presentation. So Livigno for snow and sun and Lac Salin for all year round excellence."
May 2015,40,Ski holiday,"Excellent location 10 m to the lift for skiing just by the bar,food fantastic we were half board but with the restaurants in the area area so good and well priced we would do 1 week half board and eat out for the second skiing is great for all ages we had a instructor for our daughter he really kept her interested and focused for 2 weeks which takes some doing the central ski school in town the advantage of being 5 mins walk from town is you are in the old part great restaurants by you that if you stay in the main part you would never see for the very advanced probably not the best resort but for great big mountain skiing huge wide slopes even on half term not too busy until about 2 in the afternoon because the area is tax free staying here isn't crazy money like a lot of other resorts but the après is great have been on a lads week and family holiday and caters for both I would recommend the dog sledding it's crazy The hotel are very helpful great staff pool ans sauna are great plent of room the spa for massages etc is excellent even giving children 20 minute massage my daughter loved it as a treat would stay again"
Apr 2015,50,Italy in the mountains,What a wonderful surprise Positano in the mountains a rare place to relax with skiing things to to do especially shopping not least bike riding dog sledging tobogganing amazing views officially breathtaking stars
Mar 2015,50,Best hotel in Livigno,"Very nice overal expierence, but need little refubrishing in the rooms. Returning customer for 10yrs. Top quality restaurant and personal - Chief and Manager of the resaurant Ignasio. Perfect bar and Spa with amnities."
Feb 2015,50,Fantastic,"We spent 3 days here with Lamborghini ice driving experience. The staff and attention to detail where great, the manager talked us in on phone from lake Garda and given us advice on best way back to UK. The spa was good, the herb and steam were not working one day which was probably the only niggle. We didn't have time to experience the ski in facilities but it's just at end of slope. Would recommend and would live to come back the whole village is lovely"
Feb 2015,50,Winter magic,"We just recently spent 12 nights at the wonderful Lac Salin Spa and Resort in Livigno.  Everything from the wonderful, accommodating staff to the rooms, food, and facilities were superb.There is an in hotel ski hire office with very competitive rates and they also offer private and group ski lessons through their in house ski instructors.  We used both these services and it was very convenient and the instructor was a gem.There is a kiddies ski school right outside the hotel and they offer group and private lessons which are great for 1st timers (like us) or for the experienced skier.Although the hotel is about 2kms from central Livigno, its a very easy and pleasant walk to everything.The hotel also offers free wifi everywhere and there's an indoor heated pool, jacuzzi, gym, steam room and sauna available to all guests which was great to use everyday after spending the day outside on the snow.I wouldn't hesitate for a minute in recommending Lac Salin Resort to anyone and we will definitely be back for another winter holiday."
Jan 2015,50,Fantastico!,"We stayed at Lac Salin as a family with two teenage kids between Christmas and New Year.  The staff were professional and friendly. The ""in house"" ski rental and quick walk to a ski lift made for a pleasant skiing experience.  The restaurant food was of the highest quality with attentive staff.  The Spa was a treat with all the saunas, jacuzzi and relax rooms included.  We would highly recommend this hotel.  The hotel management were always present and eager to please.  We had a fantastic New Year's Eve Party with great entertainment."
Jan 2015,50,Wonderful,"Our stay at Lac Salin was over Christmas week as a couple for skiing. Though the snow was alittle disappointing the skiing was still fine up in the higher areas. Christmas meant the hotel was probably filled with more families than usual, but did not interfere with our stay at all and looked like an excellent place to bring the family with the ski school slopes directly outside the hotel. Special Santa visit on Christmas eve was very sweet...though I am happy not to hear another Christmas carol for at least another 300 odd days!Staying at Lac Salin meant there were many other wonderful things to do. Access to the extensive Spa area was free and available most of the time - interesting sauna rooms (turkish/steam/herbal) a small gym, good sized pool, spa etc etc.We had the cheapest room which was still extremely generous size, wonderful bath and very clean and comfortable and balcony over the slopes.Our stay included Breakfast and dinner which was served in the large dining room with buffet and menu choices and a wonderful wine list, each night's choices were different, the high quality food was interesting and delicious.Far and above the thing that made our stay so special and why we will return was the friendly, professional staff in all areas. Special mention to the friendly and helpful - Paulo, Vitaly, Blessing and Milos."
Dec 2014,50,Perfect summerstay in the mountains,"Very high quality hotel with perfect resturant and good relaxation. We stayed in a 2 floor familyroom with terrace facing the city, which is perfect with kids. Stayed there for a whole week which was NOT a bit to long - lot of fun activies for the whole family. We experienced 20 degrees and snow in that week. For skiiers and other mountain lovers this is a must experience hotel."
Oct 2014,40,Hotel Lac Salin old fashioned italian family hotel,"This hotel calls up very different emotions.Location is on the slopes of the piste of Livigno, great location, little bit outside the to busy city centre.Rooms are very good, nothing to complain, nice balcony, nice view on the slopes.Entrance is not very nice, there is not such a thing as a pleasant lobby! The restaurants are ok, very good service, very traditional set up of tables, reasonable Italian food. The decor you might call very attractive for Russian's, but for our taste, a little bit to much glitter.Apart from this a very nice indoor swimming-pool, with a very good spa, definitely a recommendation!Overall a very nice family hotel, good location and reasonable good food.Only one thing, Livigno ski area is divided in two pieces because of the valley. Unfortunately you can not ski from one side to the other, you have to make a choice every day where to ski!"
Sep 2014,50,"Very nice, modern hotel","Very modern hotel, excellent service, great buffet breakfast. We really enjoyed the swimming pool and the spa facilities in general. Upon arrival we received a welcome drink, which was very nice. I am sure we will go back to this hotel in the future."
Sep 2014,50,4 th Honeymoon with the same wife. (32) years.,"After many years, I always discover Lac Salin Hotel more& more beautiful and resourceful.Of course I am talking about aTop Hotel with restaurants inside  managed by mr. Ignazio very professional, besides, you'll find a wonderful SPA. Very Very good for relaxing mind& body. Very clean with a Staff always ready to Help you. All my good friends have already tried IT, and they are ALL happy.      max.Molto molto valido, da consigliare al tuo migliore AMICO."
Aug 2014,40,Best place in Livigno,We stayed here for a week in the summer time with two kids. The Hotel is very good with very nice facilities and a nice spa/pool area. Good and helpfull service. The 2 level family room is recommendable when you have kids. Food - both breakfast and dinner - is good italian standard. However wines at the wine list are of other vintage than they serves (and this is not mentioned). We are ready for another visit !
Apr 2014,50,Wonderful stay,"We stayed at the Lac Salin Spa and Mountain Resort for our honeymoon. The service was excellent, the rooms were modern and clean and the food at the restaurant was amazing! We chose the half board option which included a four course dinner and were very happy with our decision. There are slopes right next to the hotel where we could have our skiing lessons. The hotel also includes spa facilities which we really enjoyed after a morning of skiing. The staff were very professional and friendly, and went out of their way to make our stay more comfortable. We enjoyed every moment of our time at this wonderful hotel."
Apr 2014,40,Convenient alpine base,"We have stayed at Lac Salin off the main season, so the perspective is a little different. Most of the restaurants and attractions in Livigno were closed, so we were doomed to use the hotel facilities more intensive way. But it was gooood....The restaurant has great ambient (especially the wooden rustic area), the service is just excellent, food exquisite and wine matched properly to the dishes. This was absolutely excellent experience for both dinner and breakfast.Hotel itself is located outside of the Livigno city center, but close to trails leading to the tops of the mountains surrounding the valley. Rooms are compact, but good enough for two people and have nice views to the surroundings (no backyard nightmares). Very clean, but you can smell the chemicals used to keep up. I also would;t like to fit into the room with 2+2 family - it would be too crowdy.Free parking for hotel guests. Free WiFi. Ability to rent the mountain bikes on site.Helpful and smiling reception staff. They have even called us checking if we can find the way to the hotel.Certainly a good place to enjoy a romantic getaway or sporty extended weekend."
Mar 2014,50,Indulgement in Livigno,"Whenever you're going to Livigno and are in for a great time, for sure you have to go to Hotel Lac Salin. The rooms are furbished to perfection as is actually the whole hotel. Breakfast is great, as is diner. The wine-list is extensive with all Italian greats and some mondial as well.Finding a friendlier staff wil give you a hard time.The hotel is ideally located directly at the slopes enabling you to ski directly from your room.Once your muscles are overheated try the spa and swimming pool - they're great!Do yourself a favour and have a look at: www.lungolivigno.comMind you, I'm independent and not on their payroll but enjoyed such a good time that I simply have to share it with you."
Feb 2014,50,Overwhelming,"Excellent service by the entire staff, immaculate rooms, delicious and high quality food.Absolute TOP hotel. This hotel is a must for an absolute perfectly maintained holiday and can compete with the best available hotels in the area."
Feb 2014,50,Amazing,"We went to Livigno for my 50th birthday and my husband enlisted the directors' help to give me the most amazing birthday ever.  Dinner in one of the small dining rooms, flowers...( where they got them I don't know) a beautiful birthday cake and dancing in the bar later.  They really made me feel incredibly special.  The food is wonderful and the service very good.  The rooms are lovely.  We stayed there 3 years ago and spent a lot of time in the spa.  The only problem I found this time was a lot of screaming, undisciplined small children in the spa. The spa area should be for adults or at least no under 12 year olds.  Perhaps aslo seating all parents with small children in one area in the dining room is a good idea.  We will certainly be back."
Jan 2014,40,Fantastic,"Another great week at Lac Salin. Excellent friendly service from everyone from the hotel director to the restaurant waiters, nothing was too much trouble for them. Great food as can be expected from this kind of establishment. Fantastic location and excellent facilities. €10 extra charge for delivery of two teas to the room should be re-considered since there are no tea/coffee facilities in the rooms.Screaming undisciplined children in the dining room and the hotel's SPA our only complaint. Would like to see a little bit more control of kids from the hotel for the benefit of the other guests."
Dec 2013,50,best in Livigno,"Very recomended hotel with great stuff, very good location excellence half board and pet friendly. Garage for car is included. Spa is excelent, clean:-) wifi is free and speed is ok... we were each year in others 4stars hotels in Livigno, but this was best one. The dinner is too late and it was the only one weakness"
Oct 2013,50,Wonderful stay,"We stayed for 1 night in Feeling Room number 2, ""Luna""We were here in the very low season, however everything in the hotel seemed to be open for business.On arrival we were offered a welcome drink of Prosecco that we enjoyed in the comfortable chairs in the lobby while our checkin was processed. After that we were shown to the room. Checkin was efficient and friendly. We were supplied with a discount voucher to use in the restaurant as well as a shopping card that can be used in a variety of the duty free stores in the town.Each of the Feeling Rooms is decorated in a different style/theme. The Luna room was very stylish and modern with a huge ( extremely comfortable) leather bound, King size sleigh bed facing the windows, behind it was a full width wardrobe and behind that is the expansive bathroom area.The bed was the most comfortable one we slept in on our Italian trip, a true King bed, not just two twin size beds pushed together. There is very nice mood lighting throughout the room but the lighting over the bathroom mirror is poor. There was plenty of space on the vanity. There is a huge two person shower witha  rain shower head and the back of the shower is decorated with a huge ""moon"" mirror. Bathrobes are supplied and the towels were nice and plush.The bath looked wonderful, a huge oval free-standing bath and the toiletries supplied were L'Occitane en Provence. As well as the usual shampoo, conditioner, shower gels etc there was also a bag of bath salts and a loofah to use in the tub. I only had one complaint about the bath, the plug is poorly designed, it is right in the middle of the bath and sticks up slightly so can be uncomfortable if you don't carefully avoid it!A proper hair dryer is supplied ( instead of the on-the-wall type). A kettle and tea and coffee making products were supplied in the room which was very welcome, as well as a well stocked mini bar. We enjoyed a drink in the bar before dinner ( very colourful - the lighting in the bar goes through different colours every few minutes) and followed that with dinner in the main restaurant. The meal was delicious, the menu was extensive and included some interesting local specialties and the wine list was huge!  Service in the bar and restaurant was friendly and very attentive. Our wine was served with real panache. We returned to the room to find that housekeeping had provided turn-down service, chocolates, fresh towels etcWe slept very well as the town was so quiet, the only sound was the tinkle of cow bells! We had a lovely view from our room down the valley to the centre of town and up to the mountains. The breakfast buffet was very extensive, we were offered the choice of fried eggs or an omellete and there was also scrambled eggs on the buffet as well as bacon and a wide range of fruits, pastries, cold meats and cheeses, fruits juices etc. The head waiter remebered us from the evening before and gave us a kind farewell when we left - excellent attention to detail!On leaving the hotel we were given a cellophane wrapped gift - a delicious small cake. We were delighted with our choice of hotel and would definitely recommend it."
Sep 2013,50,Nice hotel and spa,"A wonderful vacation and skiingLivigno has never failed. Hotel is very clean and inviting. It is best, however, swimming pool and sauna world. After skiing experience here amazing relax.The food is good and the selection was always sufficient.The hotel can come to ski. The first lift is a few meters from the hotel, so do not need any bus. You can put on ski boots right at the hotel.PROS:+ Swimming pool and sauna world+ Availability to lift+ Nice, clean, comfortable and spacious rooms+ location+ Dishes and a selection of dishes during dinnerCONS:- One of the waiters was very unprofessional. He acted as a director of The Globe and guests are unwelcome. Needlessly destroy the name of the hotel. We hope next time he will not work here. He destroyed the useless experience of our holiday. Other staff was friendly.- Ski room was opened without private lockers- nothing more"
Jul 2013,40,"Great biking hotel, shame about the coffee","We always stay here on our bike trips through Italy. It's a gem by livingno standards, clean, modern, spacious. Has a spa. The big let down is the breakfast coffee - simply awful - and in Italy of all places!"
Apr 2013,40,"very beautyful structure, excellent food and restaurant/bar service; cold welcome at recetion","all perfect except welcome, reception staff is not really professional as I demand for a 4s;excellent kitchen and breakfast buffet, very nice and charm service staff, I love fast service at dinnerComfortable rooms, very clean and housekeeping always ready to fullfill every demand"
Apr 2013,50,Fabulous Hotel,"Arrived after a long car journey from England , had booked a Family Room for myself, my husband and 3 children aged 19,15 and 5 which provided plenty of space and storage !    Everything was very clean and top quality .    We stayed on a HB basis and the breakfast was fresh and plentiful , great coffees and any kind of eggs you wished for cooked to order !   The evening meal 4 or 5 courses was excellent , a real variety of foods , buffet starters, veal, boar, seafood etc and wonderful deserts!   The Maitre d went out of his way to accommodate my 5 year olds limited diet, not easy I can assure you !     The walk from Boot Room to Nursery Slope is about 1 minute and suited us fine , the older ones taking lifts up to the top (3000ft) and skiing back down ..  Spa was excellent and we swam and took saunas every afternoon after skiing .    All in all we couldn't fault the hotel or town of Livigno and will be going back , same time , same place next year !   Looking forward to it already ."
Feb 2013,50,"Great hotel, great people, great location.","Great hotel, great people, great location and this was our second visit. We will definitely go back to this hotel if we decide to go back skiing in Livigno. Some feedback for the management of the hotel is the carpet in the room which they should think of replacing in future as it was somewhat used in our room. However, as the room has partially a wooden floor it is a minor issue."
Feb 2013,40,Very good - but beware the ankle biters,"This is a lovely hotel in the remote part of duty free Italy. The snow was great. The proximity to the lifts super.We had a superior room, South facing (what we booked), but only after we were given a North facing, but equally nice room.The disaster was this was school holidays and the noise of dozens  (literally) of children in the surrounding tables made meal times something to be endured. The hotel was full. On the third last night the maitre d' asked why I was having no desert. I replied I could not endure the noise and parents rocking prams in and out between my wife and my chairs any longer. In fact was taking a plate of dessert items from the dining room.I suggested that couples (which made up about one third) should be given one area and family groups the other area. Simple good hotel keeping. Thinking about the guest experience. Some of the staff were great. Some looked down their collective noses so far it was a wonder they could see past their upper lip.To my surprise, we did get moved and the last meals were much more enjoyable. We were not the only couple to feel this was a problem. One honeymoon couple from Ireland were glad to be leaving for Milan.So avoid school holidays (British, European and East European) ANDAsk for a table away from the kids."
Feb 2013,50,Wonderful place!,"Arrived here after a 400 mile drive from the Nurburgring in Germany, the place is lovely, the room was huge, the staff were very polite and helpful - just what we needed!Great view from our balcony, where we watched an impressive lightning storm in the distance the first night.We originally booked the Concordia but got an email a few weeks before our trip saying we'd been moved. Our fears were unfounded, this place is spot on!Can't get in this year, it's fully booked!Trip was July 2011, not 2012."
Feb 2013,40,Lac Salin probably the best Hotel in Livigno,"Stayed in the Sky suite with a tub in the middle of the room that we used one time only. Otherwise this room was not really a suite more of a large room. No sitting area. We missed that.The hotel is almost brand new and nicely done, the rooms are nice with a good size. The restaurant is very nice, good service and the Maitre D was very effective. Would like to give them 5 stars but can only give 4 because of the location. Its in the middle of the town but Livigno is a quite spread out town and to go back and forth to the slopes you need to take the bus, the bus takes from 10-30 minutes x 2 so you loose about 30-40 min / day riding the bus. Thats a major reason why Livigno cannot reach the highest scores. Otherwise its rather cheap in the town taxfree as it is. Food and restaurants are not expensive so if you are on a budget Livigno can be a good choice."
Jan 2013,50,Pefect as last time,"Our second visit to Lac Salin was pefect as the first time: Excellent service, excellent food and service in the restaurant, and very nice hotel rooms. I will recommend everybody to stay at this hotel!See you next time."
Jan 2013,50,Luxury Hotel right on the slopes,"We went here for a family ski holiday. The hotel is in a fantastic location, plenty of restaurants nearby and literally right on the slopes. You can pretty much walk out the hotel door and onto the ski lift.We had a family type room which had a balcony that looked out onto the ski lift. The room itself was laid out well and very comfortable. I couldn't fault the breakfast, great variety of food and a nice relaxed atmosphere. The staff were also very friendly and helpful.The hotel has a swimming pool and leisure centre which was never too busy. Id recommend coming here after skiing everyday to relax before dinner.All in all I cannot fault this hotel. If I was coming back to Livigno I would try stay here again."
Jan 2013,50,Real great hotel,"Very nice hotel and facilities. A great SPA  with various treatments. A bit pricey. Every day all kind of activities:yoga, guided walks and hiking or biking. Good rooms, well maintained and at high standard. The restaurant, the maitre, the food, are excellent one of the best in the 4*Superior class. the dinner is  gourmet and breakfast is great. service everywhere at the hotel was a top notch. Loved every moment.Will be back"
Oct 2012,50,Excellent,"Coming from a poor hotel in Switzerland, this was a refreshing breath of fresh air. The hotel looks just newly refurbished, although it has apparently been completed 6 years ago! The rooms are modern and maintained to very high standards, and the restaurant is worth one of those famous stars. The wine list is comprehensive, and, better of all, reasonably priced (also thanks to the zero-VAT status of Livigno). The breakfast was sumptuous and the service impeccable. I hope to be back soon!"
Sep 2012,50,September stay in a wonderful hotel,We'd a fantastic stay in the middle of September. The hotel and staff is amazing. The rooms are big and very well kept. The spa is also worth visiting as well. The food and the variety of the food was also very good.
Aug 2012,50,"Lovely hotel, helpful staff, good rooms","The owners of this hotel really do go out of their way to do everything they can to help you.  We had stayed here before and this time booked same day and got last room in hotel.  We arrived late at night and staff were sympathetic that we had been travelling and took us straight to our room waiting for full check in next morning.  Spa is lovely though shame only pool is open in the morning.  Most rooms have balconies and are spacious with good bathrooms.  There are lots of lovely touches like fruit bowl and water on arrival. Breakfast is excellent and we had previously eaten in the evening and that was good too.  All round lovely hotel with add ons like bike hire, spa, yoga and various holistic classes if you have money to burn (they are expensive, but better value and far nicer experience than the outrageous new Aqua Grande Spa in Livigno!)."
Aug 2012,50,"Nice hotel with perfect service, nice rooms and an excellent dinner and breakfast","We paid for one night half pension 226 €. The hotel seems to be new, the rooms and the complete locations has a nice ambience. We were with the bicycles there and it is possible to wash the bike in there own garage further they have a bicycle room in the basement. Further the hotel offers a wash service for your bicycles clothes, you can give your clothes in the late afternoon and you will have it back in the evening, really perfect. They will bring your luggage on the room and you will get a welcome drink after your check in. The room has a little balcony with a nice view. The dinner menu is excellent and the service is perfect, this is far more then standard food, the breakfast is also perfect, a bright range of different food and orange juice is fresh pressed. 2 thumbs up, I'm sure I will come back for some days, despite the high price."
Apr 2012,50,Absolutely top hotel,"Lac Salin is on of the best hotels where I have ever been. Almost everything is perfect!I love their spa, it´s really amazing relax after skiing. Water beds in relaxation room are so good.Rooms are big enough, with huge bath and very comfortable bed.The breakfast is very rich, specialy fresh juice from carrots and apples is great, but everything is good quality.In the skiroom is heating for skiboots, which is very usefull.The location is not exactly in center but not far on foot and what is important, hotel is on the slope, so you have to use ski bus only if you want to go to other side to Motolino.This was our second time and we would like to come back again."
Mar 2012,50,Best Hotel in Livigno,"Several Livingno ski instructors confirmed that the Lac Salin is the best ski hotel in the resort. The location is perfect. It is on the slope (60 meters walk to the T-bar, and ski-in right to the entrance) and within 1 min. walk from the free shuttle bus circling Livigno.The rooms are large, well litted, comfortable, modern and well equipped.Both sides of the hotel are facing the slopes and there is a spectacular view from the terrace.The 3 restaurants were above average. When skiing - It is highly recommended to take the HB package as the bus stops working at 8 pm, and the good restaurants are about 15 min. walk from the hotel.The ski rental shop in the hotel carries a large variety of good companies and are open all day round.The service is excellent - Warm and friendly. Our flight was rescheduled, and the hotel manager took it as a personal task to handle all the coordination and bookings.The spa is not crowded and provides a perfect relaxion after a strenous day.We will certainly be back! When planning a trip to Livigno in the winter - Be aware of access and traffic limitations. Try to avoid getting there on a Saturday."
Mar 2012,50,Honeymoon in Livigno.,We were debating which hotel to stay in for our honeymoon. We are so thankful that we decided on the Lac Salin Spa & Mountain resort. Location was perfect. Not far from the center yet neither too close. Atmosphere is great. Accomodation Fantastic. But the staff made all the difference. They were so helpful and friendly. It was truely a fantastic place to stay. Worth every cent.
Feb 2012,50,A warm welcome and top quality service-Excellent place to relax,The hotel team is welcoming and dedicated to make your stay a perfect relaxing time. They serve amazing food in a charming chalet-like restaurant. Located at the bottom of the slopes they provide you with ski rentals. The spa in the hotel is excellent and you can get all types of massage at an affordable price. I highly recommend this hotel and I would come back!
Feb 2012,50,Top quality hotel 100 % recommendation,"The hotel is about 20 min. walk from the centrum of Livigno. We booked for 10 days a Prestige room with HB. The service sould not be better. The room is spacious, clean top equiped. The car should be left because of the low temperatures in the underground 2 floor parking. Each dinner was a celebration of Italian an international superb courses. From the ski room coming you are already  on a ski run and you can start. What we liked very much was the nternational cosmopolitan audience. The guests were coming from I, D, GB, DK, SLO, CZ, CH, F, B, NL, PL, RU, LV.....There were never problems like in the German dominated ressorts with the towel reservations or fights over the buffet.By leaving we got a voucher for the next stay and we will come back that is sure. Last but not least the parking and garage are free.But there are also small enervating problems like the unstable wifi, which logs you out during writing email and all is lost and you can start once again. Livigno has two different skiing areas, the other side can only be reached by your own car or by the free village bus service. The hotel offers no ski bus."
Feb 2012,50,Great hotel,"We are currently staying at the hotel and what a great find. Our room (304) has a vaulted ceiling, a large bathroom with double vanity and lots of space.  Lots of mirrors and closet space makes the room a nice place to hang out even with 4 in the family.Everything is new and I have seldom stayed in a hotel that clean. Somebody is cleaning something all the time. The breakfast is plentyfull and with great coffee. Actually now I think about it, dont stay here, I wanna keep this for myself. ;)Here in week 7 the hotel is filled with about 75% danish people, and the pool is unfortunately too crowded, but how can it be different with everybody wanting to get home in the pool after a day of skiing. The staffs are All so nice. Especially the guys in the ski rental, and the ski in ski out is great. All your equipment are kept in a warm room beside the lobby so no reason to drag boots to the room.Their parking basement is completely enclosed, so dont worry about the car starting after a week in the cold."
Feb 2012,50,Everything about this hotel ouses class,"What an incredible resort. From the Champagne reception to the world class Spa facilities, from the ski-in-ski-out location in the heart of Livigno, to the elegant, spacious and well presented bedrooms. Everything about this hotel ouses class. It is little wonder the Porsche Ski club call this home."
Feb 2012,50,Excellent,"Can't fault it, top class. Great location next to the slopes in great resort."
Oct 2011,50,"Stunning setting, superb food","This hotel is a bit fiddly to find when you've driven from East Anglia and are both very tired. We we were rewarded with an amazing room, huge bed, beautiful linen, enormous plush bathroom, stunning view of the Alps from our personal balcony. We ate in the ""Ski lodge"" style restaurant, and it was truly divine, and quite reasonable. The service was first class, and we were made to feel comfortable and welcome throughout. All of this was made even better for getting a bargain on LateRooms for a quarter of their normal room price. Simply stunning."
Aug 2011,50,Very good bike Hotels,"We came (young couple) for 5 nights in this hotel for the second times, this summer, to ride bikes and enjoy of the wellness center. The staff is always great and friendly, it's better to call them instead to use an intermediate website to book. They provide good informations and tips.The Hotel is a good place to come with his MTB, you have a place to store it and wash it if needed and Livigno is great place to ride (XC or DH MTB). This year there were no bike guide, it may come again next year. For people who doesn't know the area, it's a plus.Rooms and in general the Hotel are beautiful and with a great view on mountains.After a day of biking, we could use the wellness center without extra fees. The only cons that we have is that we found the bed a little bit hard this time, we didn't notice it the first time we came."
